Order ID,Product,Quantity Ordered,Price Each,Date,Address,
244963,Galaxy S23 Ultra,1,400,8/17/2019,"188 7th St, Atlanta, GA 30301",
244964,AAA Batteries (4-pack),2,3,8/1/2019,"486 Jefferson St, Los Angeles, CA 90001",
244965,Anker Soundcore Life 2 Neo,1,150,8/13/2019,"517 Highland St, Atlanta, GA 30301",
244966,27in 4K Gaming Monitor,1,390,8/7/2019,"582 6th St, Atlanta, GA 30301",
244967,Bose SoundSport Headphones,1,100,8/10/2019,"742 Elm St, New York City, NY 10001",
244968,Anker Soundcore Life 2 Neo,1,150,8/11/2019,"165 10th St, New York City, NY 10001",
244969,USB-C to Lightning Cable,1,15,8/5/2019,"524 Spruce St, Boston, MA 02215",
244970,Google Pixel 8 Pro,1,600,8/2/2019,"31 Madison St, Boston, MA 02215",
244971,Bose SoundSport Headphones,1,100,8/18/2019,"483 10th St, San Francisco, CA 94016",
244972,AAA Batteries (4-pack),1,3,8/17/2019,"206 Sunset St, San Francisco, CA 94016",
244973,AAA Batteries (4-pack),1,3,8/8/2019,"829 Jefferson St, San Francisco, CA 94016",
244974,Bose SoundSport Headphones,1,100,8/27/2019,"265 2nd St, Atlanta, GA 30301",
244975,AA Batteries (4-pack),1,4,8/15/2019,"2 9th St, San Francisco, CA 94016",
244976,Samsung USB Type-C to Type-Ce-C,1,12,8/9/2019,"178 Lake St, San Francisco, CA 94016",
244977,USB-C to Lightning Cable,1,15,8/20/2019,"772 13th St, Austin, TX 73301",
244978,Wired Headphones,1,12,8/12/2019,"805 Madison St, Los Angeles, CA 90001",
244979,Anker Soundcore Life 2 Neo,1,150,8/3/2019,"318 12th St, Boston, MA 02215",
244980,Samsung USB Type-C to Type-Ce-C,1,12,8/16/2019,"583 Chestnut St, San Francisco, CA 94016",
244981,MacBook Pro M2,1,1700,8/10/2019,"921 Adams St, San Francisco, CA 94016",
244982,USB-C to Lightning Cable,2,15,8/1/2019,"4 Ridge St, Seattle, WA 98101",
244983,Samsung USB Type-C to Type-Ce-C,1,12,8/5/2019,"682 8th St, Atlanta, GA 30301",
244984,AAA Batteries (4-pack),2,3,8/19/2019,"921 6th St, Austin, TX 73301",
244985,Anker Soundcore Life 2 Neo,1,150,8/28/2019,"11 Lakeview St, San Francisco, CA 94016",
244986,Anker Soundcore Life 2 Neo,1,150,8/1/2019,"143 Center St, San Francisco, CA 94016",
244987,AAA Batteries (4-pack),1,3,8/8/2019,"613 5th St, Atlanta, GA 30301",
244988,AA Batteries (4-pack),1,4,8/23/2019,"929 14th St, Atlanta, GA 30301",
244989,iPhone 14 Pro Max,1,700,8/16/2019,"749 Center St, Portland, ME 04101",
244990,Samsung USB Type-C to Type-Ce-C,1,12,8/15/2019,"746 Adams St, Atlanta, GA 30301",
244991,iPhone 14 Pro Max,1,700,8/4/2019,"503 Highland St, Los Angeles, CA 90001",
244991,USB-C to Lightning Cable,1,15,8/4/2019,"503 Highland St, Los Angeles, CA 90001",
244992,AA Batteries (4-pack),1,4,8/16/2019,"134 Cherry St, Boston, MA 02215",
244993,Google Pixel 8 Pro,1,600,8/28/2019,"834 Hill St, Los Angeles, CA 90001",
244994,Wired Headphones,2,12,8/24/2019,"508 11th St, San Francisco, CA 94016",
244995,Google Pixel 8 Pro,1,600,8/13/2019,"684 Walnut St, San Francisco, CA 94016",
244995,Samsung USB Type-C to Type-Ce-C,1,12,8/13/2019,"684 Walnut St, San Francisco, CA 94016",
244996,Wired Headphones,1,12,8/7/2019,"557 6th St, Atlanta, GA 30301",
244997,Wired Headphones,1,12,8/8/2019,"312 Sunset St, Atlanta, GA 30301",
244998,USB-C to Lightning Cable,1,15,8/17/2019,"895 Madison St, San Francisco, CA 94016",
244999,Samsung USB Type-C to Type-Ce-C,1,12,8/13/2019,"588 Lincoln St, Dallas, TX 75001",
245000,iPhone 14 Pro Max,1,700,8/27/2019,"567 Church St, San Francisco, CA 94016",
245001,24-inch Monitor,1,380,8/10/2019,"35 Hickory St, Seattle, WA 98101",
245002,Samsung USB Type-C to Type-Ce-C,1,12,8/8/2019,"726 8th St, Los Angeles, CA 90001",
245003,AAA Batteries (4-pack),4,3,8/20/2019,"216 2nd St, Atlanta, GA 30301",
245004,AAA Batteries (4-pack),1,3,8/12/2019,"966 Cedar St, Los Angeles, CA 90001",
245005,27in FHD Monitor,1,150,8/17/2019,"657 River St, Los Angeles, CA 90001",
245006,Wired Headphones,2,12,8/12/2019,"297 Main St, New York City, NY 10001",
245007,AAA Batteries (4-pack),1,3,8/15/2019,"220 Center St, Seattle, WA 98101",
245008,Google Pixel 8 Pro,1,600,8/2/2019,"371 Jefferson St, New York City, NY 10001",
245008,Samsung USB Type-C to Type-Ce-C,1,12,8/2/2019,"371 Jefferson St, New York City, NY 10001",
245008,Wired Headphones,1,12,8/2/2019,"371 Jefferson St, New York City, NY 10001",
245009,Samsung USB Type-C to Type-Ce-C,1,12,8/17/2019,"427 North St, Los Angeles, CA 90001",
245010,Anker Soundcore Life 2 Neo,1,150,8/10/2019,"736 12th St, Atlanta, GA 30301",
245011,AA Batteries (4-pack),2,4,8/9/2019,"968 South St, Atlanta, GA 30301",
245012,Anker Soundcore Life 2 Neo,1,150,8/9/2019,"726 2nd St, Portland, OR 97035",
245013,Google Pixel 8 Pro,1,600,8/9/2019,"35 Johnson St, Atlanta, GA 30301",
245014,27in FHD Monitor,1,150,8/6/2019,"339 Lake St, San Francisco, CA 94016",
245015,24-inch Monitor,1,380,8/25/2019,"682 Maple St, Atlanta, GA 30301",
245016,27in FHD Monitor,1,150,8/1/2019,"458 Willow St, Boston, MA 02215",
245017,AAA Batteries (4-pack),1,3,8/9/2019,"672 North St, New York City, NY 10001",
245018,Wired Headphones,1,12,8/22/2019,"330 Wilson St, Los Angeles, CA 90001",
245019,Samsung USB Type-C to Type-Ce-C,1,12,8/20/2019,"124 10th St, San Francisco, CA 94016",
245020,Bose SoundSport Headphones,1,100,8/3/2019,"781 6th St, Dallas, TX 75001",
245021,USB-C to Lightning Cable,1,15,8/4/2019,"539 Center St, San Francisco, CA 94016",
245022,Samsung USB Type-C to Type-Ce-C,1,12,8/27/2019,"535 12th St, Boston, MA 02215",
245023,Samsung USB Type-C to Type-Ce-C,1,12,8/28/2019,"292 13th St, Seattle, WA 98101",
245024,USB-C to Lightning Cable,1,15,8/2/2019,"191 Lakeview St, San Francisco, CA 94016",
245025,USB-C to Lightning Cable,1,15,8/6/2019,"55 Center St, Seattle, WA 98101",
245026,AA Batteries (4-pack),1,4,8/17/2019,"528 Washington St, Dallas, TX 75001",
245027,Samsung USB Type-C to Type-Ce-C,1,12,8/7/2019,"944 2nd St, Los Angeles, CA 90001",
245028,AA Batteries (4-pack),1,4,8/29/2019,"88 Jefferson St, New York City, NY 10001",
245029,USB-C to Lightning Cable,1,15,8/21/2019,"318 North St, Los Angeles, CA 90001",
245030,Anker Soundcore Life 2 Neo,1,150,8/13/2019,"521 Walnut St, Portland, OR 97035",
245031,Anker Soundcore Life 2 Neo,1,150,8/8/2019,"971 Highland St, Dallas, TX 75001",
245032,Wired Headphones,1,12,8/1/2019,"850 10th St, San Francisco, CA 94016",
245033,AAA Batteries (4-pack),3,3,8/11/2019,"838 River St, San Francisco, CA 94016",
245034,Wired Headphones,1,12,8/31/2019,"984 Lakeview St, New York City, NY 10001",
245035,USB-C to Lightning Cable,1,15,8/13/2019,"203 West St, Boston, MA 02215",
245036,Samsung USB Type-C to Type-Ce-C,1,12,8/31/2019,"323 Highland St, Seattle, WA 98101",
245037,Samsung USB Type-C to Type-Ce-C,1,12,8/3/2019,"697 River St, Dallas, TX 75001",
245038,27in FHD Monitor,1,150,8/18/2019,"271 Sunset St, Los Angeles, CA 90001",
245039,Wired Headphones,1,12,8/2/2019,"593 Forest St, San Francisco, CA 94016",
245040,MacBook Pro M2,1,1700,8/13/2019,"266 10th St, San Francisco, CA 94016",
245041,Bose SoundSport Headphones,1,100,8/30/2019,"494 Hickory St, Austin, TX 73301",
245042,Samsung USB Type-C to Type-Ce-C,1,12,8/6/2019,"595 Dogwood St, Los Angeles, CA 90001",
245043,Anker Soundcore Life 2 Neo,1,150,8/26/2019,"34 Wilson St, Atlanta, GA 30301",
245044,AAA Batteries (4-pack),1,3,8/22/2019,"21 Walnut St, Los Angeles, CA 90001",
245044,AA Batteries (4-pack),1,4,8/22/2019,"21 Walnut St, Los Angeles, CA 90001",
245045,Samsung USB Type-C to Type-Ce-C,1,12,8/3/2019,"426 Jackson St, Dallas, TX 75001",
245046,AAA Batteries (4-pack),1,3,8/17/2019,"643 Meadow St, San Francisco, CA 94016",
245047,HP ProBook 450 Notebook,1,1000,8/27/2019,"918 Chestnut St, San Francisco, CA 94016",
245048,iPhone 14 Pro Max,1,700,8/6/2019,"93 Washington St, Atlanta, GA 30301",
245049,USB-C to Lightning Cable,1,15,8/20/2019,"388 11th St, San Francisco, CA 94016",
245050,USB-C to Lightning Cable,1,15,8/29/2019,"499 Washington St, New York City, NY 10001",
245051,Samsung USB Type-C to Type-Ce-C,1,12,8/11/2019,"352 4th St, Portland, OR 97035",
245052,AA Batteries (4-pack),1,4,8/16/2019,"394 Elm St, New York City, NY 10001",
245053,Wired Headphones,1,12,8/18/2019,"386 Washington St, San Francisco, CA 94016",
245054,Samsung USB Type-C to Type-Ce-C,1,12,8/4/2019,"577 Church St, New York City, NY 10001",
245055,AAA Batteries (4-pack),1,3,8/24/2019,"838 Adams St, Los Angeles, CA 90001",
245056,iPhone 14 Pro Max,1,700,8/10/2019,"489 Walnut St, Austin, TX 73301",
245056,USB-C to Lightning Cable,1,15,8/10/2019,"489 Walnut St, Austin, TX 73301",
245057,USB-C to Lightning Cable,1,15,8/9/2019,"339 West St, San Francisco, CA 94016",
245058,24-inch Monitor,1,380,8/24/2019,"556 1st St, New York City, NY 10001",
245059,AA Batteries (4-pack),1,4,8/5/2019,"608 Hill St, Seattle, WA 98101",
245060,USB-C to Lightning Cable,1,15,8/10/2019,"524 5th St, Dallas, TX 75001",
245061,Bose SoundSport Headphones,1,100,8/8/2019,"518 8th St, New York City, NY 10001",
245062,USB-C to Lightning Cable,1,15,8/7/2019,"878 Center St, Los Angeles, CA 90001",
245063,Samsung USB Type-C to Type-Ce-C,1,12,8/27/2019,"801 Church St, Seattle, WA 98101",
245064,Bose SoundSport Headphones,1,100,8/17/2019,"557 Willow St, San Francisco, CA 94016",
245065,20in Monitor,1,110,8/1/2019,"228 1st St, San Francisco, CA 94016",
245066,AAA Batteries (4-pack),1,3,8/26/2019,"241 Madison St, Los Angeles, CA 90001",
245067,USB-C to Lightning Cable,1,15,8/23/2019,"938 14th St, Dallas, TX 75001",
245068,Samsung USB Type-C to Type-Ce-C,2,12,8/30/2019,"891 Jefferson St, New York City, NY 10001",
245069,20in Monitor,1,110,8/29/2019,"293 Meadow St, New York City, NY 10001",
245070,USB-C to Lightning Cable,2,15,8/10/2019,"813 Spruce St, Austin, TX 73301",
245071,Anker Soundcore Life 2 Neo,1,150,8/10/2019,"991 13th St, Austin, TX 73301",
245072,Wired Headphones,1,12,8/17/2019,"631 Chestnut St, New York City, NY 10001",
245073,AAA Batteries (4-pack),1,3,8/14/2019,"622 Maple St, Dallas, TX 75001",
245074,27in FHD Monitor,1,150,8/22/2019,"369 Madison St, San Francisco, CA 94016",
245075,Wired Headphones,1,12,8/15/2019,"886 Johnson St, Los Angeles, CA 90001",
245076,27in 4K Gaming Monitor,1,390,8/4/2019,"527 Park St, San Francisco, CA 94016",
245077,Google Pixel 8 Pro,1,600,8/11/2019,"305 Adams St, New York City, NY 10001",
245078,USB-C to Lightning Cable,1,15,8/10/2019,"795 11th St, San Francisco, CA 94016",
245079,27in 4K Gaming Monitor,1,390,8/29/2019,"397 6th St, Dallas, TX 75001",
245080,MacBook Pro M2,1,1700,8/13/2019,"171 Main St, Los Angeles, CA 90001",
245081,Anker Soundcore Life 2 Neo,1,150,8/24/2019,"156 Wilson St, Los Angeles, CA 90001",
245082,27in FHD Monitor,1,150,8/13/2019,"639 Walnut St, Los Angeles, CA 90001",
245083,HP ProBook 450 Notebook,1,1000,8/13/2019,"887 Johnson St, Boston, MA 02215",
245084,Anker Soundcore Life 2 Neo,1,150,8/2/2019,"487 Forest St, Seattle, WA 98101",
245085,Samsung USB Type-C to Type-Ce-C,1,12,8/16/2019,"723 Park St, Boston, MA 02215",
245086,AA Batteries (4-pack),1,4,8/20/2019,"264 Washington St, Los Angeles, CA 90001",
245087,AAA Batteries (4-pack),2,3,8/8/2019,"279 8th St, New York City, NY 10001",
245088,iPhone 14 Pro Max,1,700,8/29/2019,"377 Sunset St, Boston, MA 02215",
245088,USB-C to Lightning Cable,1,15,8/29/2019,"377 Sunset St, Boston, MA 02215",
245089,iPhone 14 Pro Max,1,700,8/2/2019,"961 Lake St, San Francisco, CA 94016",
245089,Wired Headphones,1,12,8/2/2019,"961 Lake St, San Francisco, CA 94016",
245090,AAA Batteries (4-pack),1,3,8/16/2019,"446 Hickory St, Seattle, WA 98101",
245091,27in FHD Monitor,1,150,8/18/2019,"354 Elm St, Portland, OR 97035",
245092,Wired Headphones,1,12,8/29/2019,"591 1st St, San Francisco, CA 94016",
245092,USB-C to Lightning Cable,1,15,8/29/2019,"591 1st St, San Francisco, CA 94016",
245093,27in FHD Monitor,1,150,8/18/2019,"945 Jackson St, Los Angeles, CA 90001",
245094,27in 4K Gaming Monitor,1,390,8/11/2019,"433 Pine St, Atlanta, GA 30301",
245095,HP ProBook 450 Notebook,1,1000,8/12/2019,"717 Park St, Los Angeles, CA 90001",
245096,Anker Soundcore Life 2 Neo,1,150,8/13/2019,"586 Forest St, San Francisco, CA 94016",
245097,27in 4K Gaming Monitor,1,390,8/7/2019,"731 7th St, Seattle, WA 98101",
245098,AA Batteries (4-pack),1,4,8/27/2019,"968 Church St, San Francisco, CA 94016",
245099,USB-C to Lightning Cable,1,15,8/16/2019,"254 North St, Dallas, TX 75001",
245100,Google Pixel 8 Pro,1,600,8/31/2019,"453 Lake St, New York City, NY 10001",
245100,Samsung USB Type-C to Type-Ce-C,1,12,8/31/2019,"453 Lake St, New York City, NY 10001",
245101,AA Batteries (4-pack),1,4,8/3/2019,"816 Walnut St, Seattle, WA 98101",
245102,USB-C to Lightning Cable,1,15,8/15/2019,"7 2nd St, Seattle, WA 98101",
245103,Bose SoundSport Headphones,1,100,8/25/2019,"446 10th St, New York City, NY 10001",
245104,USB-C to Lightning Cable,1,15,8/18/2019,"304 7th St, Portland, OR 97035",
245105,Samsung USB Type-C to Type-Ce-C,1,12,8/19/2019,"949 Willow St, Los Angeles, CA 90001",
245106,USB-C to Lightning Cable,1,15,8/7/2019,"594 Spruce St, Los Angeles, CA 90001",
245107,Anker Soundcore Life 2 Neo,1,150,8/9/2019,"530 13th St, Portland, ME 04101",
245108,27in 4K Gaming Monitor,1,390,8/10/2019,"447 Lincoln St, Los Angeles, CA 90001",
245109,Bose SoundSport Headphones,1,100,8/31/2019,"198 Hickory St, New York City, NY 10001",
245110,USB-C to Lightning Cable,2,15,8/30/2019,"543 Forest St, Los Angeles, CA 90001",
245111,27in FHD Monitor,1,150,8/13/2019,"628 Cherry St, San Francisco, CA 94016",
245112,Galaxy S23 Ultra,1,400,8/30/2019,"512 North St, Los Angeles, CA 90001",
245112,Wired Headphones,1,12,8/30/2019,"512 North St, Los Angeles, CA 90001",
245113,Anker Soundcore Life 2 Neo,1,150,8/8/2019,"255 Cherry St, Austin, TX 73301",
245114,Samsung USB Type-C to Type-Ce-C,2,12,8/23/2019,"557 Lincoln St, Seattle, WA 98101",
245115,27in FHD Monitor,1,150,8/23/2019,"81 Lincoln St, Los Angeles, CA 90001",
245116,MacBook Pro M2,1,1700,8/5/2019,"872 Walnut St, Los Angeles, CA 90001",
245117,Wired Headphones,1,12,8/3/2019,"511 9th St, Los Angeles, CA 90001",
245118,27in 4K Gaming Monitor,1,390,8/14/2019,"853 Sunset St, San Francisco, CA 94016",
245119,AA Batteries (4-pack),1,4,8/20/2019,"878 Ridge St, Boston, MA 02215",
245120,Wired Headphones,1,12,8/29/2019,"754 Dogwood St, San Francisco, CA 94016",
245121,Anker Soundcore Life 2 Neo,1,150,8/23/2019,"122 Park St, Boston, MA 02215",
245122,AAA Batteries (4-pack),1,3,8/12/2019,"435 Hill St, Dallas, TX 75001",
245123,USB-C to Lightning Cable,1,15,8/6/2019,"23 Hill St, Dallas, TX 75001",
245124,Anker Soundcore Life 2 Neo,1,150,8/13/2019,"376 Madison St, Atlanta, GA 30301",
245125,Samsung USB Type-C to Type-Ce-C,1,12,8/1/2019,"119 4th St, Seattle, WA 98101",
245126,Anker Soundcore Life 2 Neo,1,150,8/30/2019,"251 Johnson St, Los Angeles, CA 90001",
245127,Samsung USB Type-C to Type-Ce-C,1,12,8/9/2019,"353 Wilson St, Seattle, WA 98101",
245128,LG Dryer,1,600,8/24/2019,"48 Maple St, Atlanta, GA 30301",
245129,Wired Headphones,1,12,8/28/2019,"752 Jackson St, Austin, TX 73301",
245130,Google Pixel 8 Pro,1,600,8/3/2019,"722 Ridge St, Portland, ME 04101",
245131,24-inch Monitor,1,380,8/11/2019,"587 Johnson St, Atlanta, GA 30301",
245132,AAA Batteries (4-pack),2,3,8/6/2019,"115 Walnut St, Seattle, WA 98101",
245133,HP ProBook 450 Notebook,1,1000,8/1/2019,"324 Wilson St, Dallas, TX 75001",
245133,Flatscreen TV,1,300,8/1/2019,"324 Wilson St, Dallas, TX 75001",
245134,Samsung USB Type-C to Type-Ce-C,1,12,8/20/2019,"670 Ridge St, Los Angeles, CA 90001",
245135,AA Batteries (4-pack),1,4,8/10/2019,"477 8th St, Los Angeles, CA 90001",
245136,Samsung USB Type-C to Type-Ce-C,1,12,8/2/2019,"349 Hill St, San Francisco, CA 94016",
245137,Anker Soundcore Life 2 Neo,1,150,8/15/2019,"931 Highland St, Portland, ME 04101",
245138,27in 4K Gaming Monitor,1,390,8/7/2019,"613 Lincoln St, San Francisco, CA 94016",
245139,USB-C to Lightning Cable,1,15,8/31/2019,"199 Cherry St, Atlanta, GA 30301",
245140,Bose SoundSport Headphones,1,100,8/24/2019,"643 Church St, New York City, NY 10001",
245141,27in 4K Gaming Monitor,1,390,8/21/2019,"185 Center St, San Francisco, CA 94016",
245142,Anker Soundcore Life 2 Neo,1,150,8/8/2019,"567 Cedar St, New York City, NY 10001",
245143,AA Batteries (4-pack),1,4,8/20/2019,"441 5th St, San Francisco, CA 94016",
245144,Flatscreen TV,1,300,8/17/2019,"295 Cherry St, Dallas, TX 75001",
245145,Anker Soundcore Life 2 Neo,1,150,8/28/2019,"995 Lincoln St, Seattle, WA 98101",
245146,AA Batteries (4-pack),1,4,8/8/2019,"513 Dogwood St, New York City, NY 10001",
245147,Wired Headphones,1,12,8/11/2019,"635 Forest St, San Francisco, CA 94016",
245148,USB-C to Lightning Cable,1,15,8/5/2019,"184 Adams St, San Francisco, CA 94016",
245149,27in 4K Gaming Monitor,1,390,8/5/2019,"173 Wilson St, Boston, MA 02215",
245150,Bose SoundSport Headphones,1,100,8/6/2019,"390 Sunset St, San Francisco, CA 94016",
245151,iPhone 14 Pro Max,1,700,8/7/2019,"987 13th St, San Francisco, CA 94016",
245151,Anker Soundcore Life 2 Neo,1,150,8/7/2019,"987 13th St, San Francisco, CA 94016",
245152,Flatscreen TV,1,300,8/22/2019,"334 Elm St, Austin, TX 73301",
245153,Wired Headphones,1,12,8/26/2019,"267 Ridge St, San Francisco, CA 94016",
245154,Bose SoundSport Headphones,1,100,8/18/2019,"306 5th St, San Francisco, CA 94016",
245155,AA Batteries (4-pack),1,4,8/18/2019,"772 5th St, Boston, MA 02215",
245156,Anker Soundcore Life 2 Neo,1,150,8/26/2019,"474 11th St, New York City, NY 10001",
245157,Anker Soundcore Life 2 Neo,1,150,8/12/2019,"763 11th St, New York City, NY 10001",
245158,AA Batteries (4-pack),1,4,8/2/2019,"238 Church St, Portland, ME 04101",
245159,AA Batteries (4-pack),2,4,8/26/2019,"311 10th St, San Francisco, CA 94016",
245160,Wired Headphones,1,12,8/12/2019,"829 Forest St, Atlanta, GA 30301",
245161,24-inch Monitor,1,380,8/15/2019,"576 West St, Boston, MA 02215",
245162,AA Batteries (4-pack),1,4,8/10/2019,"672 Pine St, Portland, OR 97035",
245163,AA Batteries (4-pack),1,4,8/10/2019,"448 Chestnut St, New York City, NY 10001",
245164,Wired Headphones,1,12,8/28/2019,"808 Elm St, Austin, TX 73301",
245165,AAA Batteries (4-pack),1,3,8/18/2019,"360 4th St, Seattle, WA 98101",
245166,AA Batteries (4-pack),2,4,8/29/2019,"404 Spruce St, Portland, OR 97035",
245167,24-inch Monitor,1,380,8/11/2019,"814 Main St, Seattle, WA 98101",
245168,AAA Batteries (4-pack),1,3,8/27/2019,"502 10th St, Boston, MA 02215",
245169,USB-C to Lightning Cable,1,15,8/5/2019,"432 Jackson St, Los Angeles, CA 90001",
245170,USB-C to Lightning Cable,1,15,8/13/2019,"198 Ridge St, Boston, MA 02215",
245171,Wired Headphones,1,12,8/21/2019,"478 Elm St, Atlanta, GA 30301",
245172,iPhone 14 Pro Max,1,700,8/15/2019,"650 Forest St, Los Angeles, CA 90001",
245173,Bose SoundSport Headphones,1,100,8/17/2019,"855 11th St, Portland, OR 97035",
245174,Google Pixel 8 Pro,1,600,8/25/2019,"801 Madison St, Seattle, WA 98101",
245175,USB-C to Lightning Cable,1,15,8/12/2019,"523 Chestnut St, San Francisco, CA 94016",
245176,Bose SoundSport Headphones,1,100,9/1/2019,"968 Johnson St, Los Angeles, CA 90001",
245177,Bose SoundSport Headphones,1,100,8/25/2019,"470 Cedar St, San Francisco, CA 94016",
245178,AAA Batteries (4-pack),2,3,8/12/2019,"164 North St, Atlanta, GA 30301",
245179,USB-C to Lightning Cable,1,15,8/20/2019,"1 Maple St, New York City, NY 10001",
245180,MacBook Pro M2,1,1700,8/24/2019,"507 Dogwood St, New York City, NY 10001",
245181,Wired Headphones,1,12,8/30/2019,"26 Center St, Seattle, WA 98101",
245182,Anker Soundcore Life 2 Neo,1,150,8/23/2019,"220 River St, Atlanta, GA 30301",
245183,Wired Headphones,1,12,8/18/2019,"121 Chestnut St, San Francisco, CA 94016",
245184,MacBook Pro M2,1,1700,8/27/2019,"959 Forest St, Dallas, TX 75001",
245185,AA Batteries (4-pack),2,4,8/9/2019,"541 4th St, San Francisco, CA 94016",
245186,USB-C to Lightning Cable,1,15,8/23/2019,"304 Chestnut St, San Francisco, CA 94016",
245187,24-inch Monitor,1,380,8/24/2019,"569 Cedar St, New York City, NY 10001",
245188,AAA Batteries (4-pack),1,3,8/13/2019,"76 West St, Los Angeles, CA 90001",
245189,Google Pixel 8 Pro,1,600,8/28/2019,"336 Hickory St, Seattle, WA 98101",
245190,USB-C to Lightning Cable,1,15,8/7/2019,"844 Cherry St, San Francisco, CA 94016",
245190,Wired Headphones,1,12,8/7/2019,"844 Cherry St, San Francisco, CA 94016",
245191,20in Monitor,1,110,8/18/2019,"57 Wilson St, Atlanta, GA 30301",
245192,Samsung USB Type-C to Type-Ce-C,2,12,8/17/2019,"650 Pine St, Dallas, TX 75001",
245193,24-inch Monitor,1,380,8/31/2019,"511 Forest St, San Francisco, CA 94016",
245194,Wired Headphones,1,12,8/20/2019,"41 Sunset St, Atlanta, GA 30301",
245195,Bose SoundSport Headphones,1,100,8/13/2019,"660 Cherry St, San Francisco, CA 94016",
245196,Bose SoundSport Headphones,1,100,8/26/2019,"566 Dogwood St, Portland, OR 97035",
245197,Anker Soundcore Life 2 Neo,1,150,8/2/2019,"255 River St, Dallas, TX 75001",
245198,Google Pixel 8 Pro,1,600,8/13/2019,"355 Johnson St, Atlanta, GA 30301",
245199,USB-C to Lightning Cable,1,15,8/12/2019,"505 North St, San Francisco, CA 94016",
245200,Google Pixel 8 Pro,1,600,8/20/2019,"987 Dogwood St, Dallas, TX 75001",
245201,Bose SoundSport Headphones,1,100,8/18/2019,"762 Hickory St, Austin, TX 73301",
245202,Wired Headphones,1,12,8/6/2019,"547 Cedar St, San Francisco, CA 94016",
245203,Wired Headphones,1,12,8/10/2019,"302 Forest St, Portland, ME 04101",
245204,AAA Batteries (4-pack),1,3,8/9/2019,"451 13th St, Seattle, WA 98101",
245205,HP ProBook 450 Notebook,1,1000,8/28/2019,"528 Spruce St, Atlanta, GA 30301",
245206,Anker Soundcore Life 2 Neo,1,150,8/31/2019,"440 8th St, Atlanta, GA 30301",
245207,Samsung USB Type-C to Type-Ce-C,1,12,8/22/2019,"121 Madison St, New York City, NY 10001",
245208,Samsung USB Type-C to Type-Ce-C,1,12,8/31/2019,"36 Hickory St, Dallas, TX 75001",
245209,Flatscreen TV,1,300,8/4/2019,"670 Wilson St, Portland, OR 97035",
245210,USB-C to Lightning Cable,1,15,8/13/2019,"171 Walnut St, Los Angeles, CA 90001",
245211,AA Batteries (4-pack),1,4,8/25/2019,"857 9th St, Boston, MA 02215",
245212,AAA Batteries (4-pack),3,3,8/1/2019,"801 2nd St, San Francisco, CA 94016",
245213,iPhone 14 Pro Max,1,700,8/5/2019,"547 Spruce St, Portland, ME 04101",
245214,Wired Headphones,1,12,8/20/2019,"628 Walnut St, Atlanta, GA 30301",
245215,HP ProBook 450 Notebook,1,1000,8/15/2019,"94 5th St, Austin, TX 73301",
245216,Wired Headphones,1,12,8/3/2019,"953 10th St, Seattle, WA 98101",
245217,Wired Headphones,1,12,8/20/2019,"798 Willow St, New York City, NY 10001",
245218,Samsung USB Type-C to Type-Ce-C,1,12,8/22/2019,"284 Cherry St, Seattle, WA 98101",
245219,AAA Batteries (4-pack),1,3,8/1/2019,"150 13th St, New York City, NY 10001",
245220,USB-C to Lightning Cable,1,15,8/6/2019,"983 Church St, New York City, NY 10001",
245221,Anker Soundcore Life 2 Neo,1,150,8/10/2019,"157 Park St, Portland, OR 97035",
245222,AAA Batteries (4-pack),5,3,8/13/2019,"768 Cherry St, Los Angeles, CA 90001",
245223,Bose SoundSport Headphones,1,100,8/3/2019,"815 Main St, Los Angeles, CA 90001",
245224,Anker Soundcore Life 2 Neo,1,150,8/30/2019,"525 Lakeview St, Boston, MA 02215",
245225,Galaxy S23 Ultra,1,400,8/13/2019,"433 South St, Seattle, WA 98101",
245226,Wired Headphones,1,12,8/10/2019,"451 14th St, Portland, OR 97035",
245227,AAA Batteries (4-pack),1,3,8/5/2019,"351 Madison St, San Francisco, CA 94016",
245228,Bose SoundSport Headphones,1,100,8/3/2019,"901 11th St, Portland, OR 97035",
245229,AA Batteries (4-pack),1,4,8/15/2019,"139 Highland St, San Francisco, CA 94016",
245230,Flatscreen TV,1,300,8/1/2019,"207 10th St, New York City, NY 10001",
245231,Flatscreen TV,1,300,8/7/2019,"153 10th St, New York City, NY 10001",
245232,Bose SoundSport Headphones,1,100,8/20/2019,"170 13th St, Los Angeles, CA 90001",
245233,USB-C to Lightning Cable,1,15,8/10/2019,"807 River St, San Francisco, CA 94016",
245234,Bose SoundSport Headphones,1,100,8/31/2019,"731 Meadow St, Boston, MA 02215",
245235,Anker Soundcore Life 2 Neo,1,150,8/29/2019,"138 Lake St, Los Angeles, CA 90001",
245236,27in FHD Monitor,1,150,8/7/2019,"800 Lakeview St, Atlanta, GA 30301",
245237,20in Monitor,1,110,8/23/2019,"715 1st St, Los Angeles, CA 90001",
245238,Samsung USB Type-C to Type-Ce-C,1,12,8/25/2019,"860 14th St, New York City, NY 10001",
245239,AAA Batteries (4-pack),1,3,8/4/2019,"283 Church St, Atlanta, GA 30301",
245240,Samsung USB Type-C to Type-Ce-C,1,12,8/5/2019,"520 Highland St, Atlanta, GA 30301",
245241,Samsung USB Type-C to Type-Ce-C,1,12,8/25/2019,"748 Meadow St, Atlanta, GA 30301",
